"RecKey","PointLoc","PointNbr","TopCanopy","Lower1","Lower2","Lower3","Lower4","SoilSurface","HeightTop","ChkboxTop","ChkboxLower1","ChkboxLower2","ChkboxLower3","ChkboxLower4","ChkboxSoil","HeightLower1","HeightLower2","HeightLower3","HeightLower4","HeightSurface","HeightWoody","HeightHerbaceous","ShrubShape","SpeciesWoody","SpeciesHerbaceous"
"1507071528451546",7.50,15,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","24","17","S","ARTRW8","POSE"
"1507071528451546",8.00,16,"ARTRW8","POSE","","","","M","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",8.50,17,"ARTRW8","PHHO","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",9.00,18,"ARTRW8","L","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",9.50,19,"None","L","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",10.00,20,"HECO26","PPGG","","","","S","",0,1,0,0,0,0,"","","","","","20","31",,"CHVI8","POSE"
"1507071528451546",10.50,21,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",11.00,22,"POSE","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",11.50,23,"PSSPI","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",12.00,24,"POSE","","","","","POSE","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",12.50,25,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","0","31",,"","POSE"
"1507071528451546",13.00,26,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",13.50,27,"ARTRW8","","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",14.00,28,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",14.50,29,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",15.00,30,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","0","25",,"","HECO26"
"1507071528451546",15.50,31,"ARTRW8","POSE","","","","D","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",16.00,32,"CHVI8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",16.50,33,"POSE","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",17.00,34,"HECO26","POSE","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",17.50,35,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","0","17",,"","POSE"
"1507071528451546",18.00,36,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",18.50,37,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",19.00,38,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",19.50,39,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",20.00,40,"PSSPI","ARTRW8","","","","S","",0,0,0,0,0,0,"","","","","","20","12","S","ARTRW8","PSSPI"
"1507071528451546",20.50,41,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",21.00,42,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",21.50,43,"None","L","","","","LC","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",22.00,44,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",22.50,45,"None","","","","","S","",0,0,0,0,0,0,"","","","","","16","25","S","ARTRW8","PSSPI"
"1507071528451546",23.00,46,"None","L","","","","M","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",23.50,47,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",24.00,48,"PPGG","","","","","PPGG","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",24.50,49,"POSE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071528451546",25.00,50,"None","","","","","S","",0,0,0,0,0,0,"","","","","","22","26","S","ARTRW8","POSE"
"1507071609177581",0.50,1,"POSE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",1.00,2,"POSE","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",1.50,3,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",2.00,4,"HECO26","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",2.50,5,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","0","20",,"","PSSPI"
"1507071609177581",3.00,6,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",3.50,7,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",4.00,8,"POSE","L","","","","M","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",4.50,9,"POSE","L","","","","D","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",5.00,10,"ARTRW8","L","KOMA","","","D","",0,0,0,0,0,0,"","","","","","31","35","S","ARTRW8","KOMA"
"1507071609177581",5.50,11,"POSE","","","","","D","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",6.00,12,"POSE","","","","","POSE","",1,0,0,0,0,1,"","","","","","","",,"",""
"1507071609177581",6.50,13,"POSE","","","","","M","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",7.00,14,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",7.50,15,"ANPA4","","","","","ANPA4","",0,0,0,0,0,0,"","","","","","0","30",,"","POSE"
"1507071609177581",8.00,16,"HECO26","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",8.50,17,"HECO26","KOMA","L","","","M","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",9.00,18,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",9.50,19,"POSE","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",10.00,20,"PSSPI","L","","","","S","",0,0,0,0,0,0,"","","","","","16","26","S","ARTRW8","PSSPI"
"1507071609177581",10.50,21,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",11.00,22,"PSSPI","POSE","PHHO","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",11.50,23,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",12.00,24,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",12.50,25,"POSE","","","","","D","",1,0,0,0,0,0,"","","","","","0","83",,"","POSE"
"1507071609177581",13.00,26,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",13.50,27,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",14.00,28,"PSSPI","POSE","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",14.50,29,"POSE","WL","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",15.00,30,"HECO26","KOMA","L","","","S","",0,0,0,0,0,0,"","","","","","25","37","S","CHVI8","KOMA"
"1507071609177581",15.50,31,"PSSPI","POSE","L","","","S","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",16.00,32,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",16.50,33,"HECO26","POSE","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",17.00,34,"ARTRW8","","","","","M","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",17.50,35,"KOMA","L","","","","D","",0,0,0,0,0,0,"","","","","","20","31","S","ARTRW8","PSSPI"
"1507071609177581",18.00,36,"HECO26","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",18.50,37,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",19.00,38,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",19.50,39,"KOMA","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",20.00,40,"None","","","","","S","",0,0,0,0,0,0,"","","","","","12","17","S","ARTRW8","POSE"
"1507071609177581",20.50,41,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",21.00,42,"ARTRW8","POSE","KOMA","","","KOMA","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",21.50,43,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",22.00,44,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",22.50,45,"None","L","","","","M","",0,0,0,0,0,0,"","","","","","0","21",,"","POSE"
"1507071609177581",23.00,46,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",23.50,47,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",24.00,48,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",24.50,49,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071609177581",25.00,50,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","20","73","S","CHVI8","HECO26"
"1507071637141262",0.50,1,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",1.00,2,"PHHO","","","","","PHHO","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",1.50,3,"HECO26","POSE","L","","","S","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",2.00,4,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",2.50,5,"KOMA","L","","","","D","",0,0,0,0,0,0,"","","","","","22","31","S","ARTRW8","HECO26"
"1507071637141262",3.00,6,"PSSPI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",3.50,7,"KOMA","L","","","","M","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",4.00,8,"PSSPI","POSE","L","","","D","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",4.50,9,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",5.00,10,"POSE","","","","","D","",1,0,0,0,0,0,"","","","","","21","46","S","CHVI8","HECO26"
"1507071637141262",5.50,11,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",6.00,12,"HECO26","L","","","","M","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",6.50,13,"POSE","CORA5","L","","","M","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",7.00,14,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",7.50,15,"POSE","","","","","S","",0,0,0,0,0,0,"","","","","","20","26",,"CHVI8","POSE"
"1507071637141262",8.00,16,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",8.50,17,"POSE","","","","","POSE","",1,0,0,0,0,1,"","","","","","","",,"",""
"1507071637141262",9.00,18,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",9.50,19,"POSE","L","","","","M","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",10.00,20,"POSE","","","","","M","",1,0,0,0,0,0,"","","","","","14","41","S","CHVI8","HECO26"
"1507071637141262",10.50,21,"KOMA","L","","","","M","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",11.00,22,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",11.50,23,"KOMA","ARTRW8","POSE","L","","D","",0,0,1,0,0,0,"","","","","","","",,"",""
"1507071637141262",12.00,24,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",12.50,25,"POSE","L","","","","D","",1,0,0,0,0,0,"","","","","","8","34","S","ARTRW8","HECO26"
"1507071637141262",13.00,26,"HECO26","POSE","L","","","S","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",13.50,27,"CAFI","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",14.00,28,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",14.50,29,"POSE","PHHO","","","","PHHO","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",15.00,30,"POSE","","","","","LC","",1,0,0,0,0,0,"","","","","","8","34","S","ARTRW8","HECO26"
"1507071637141262",15.50,31,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",16.00,32,"HECO26","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",16.50,33,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",17.00,34,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",17.50,35,"HECO26","L","","","","S","",0,0,0,0,0,0,"","","","","","0","22",,"","HECO26"
"1507071637141262",18.00,36,"HECO26","","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",18.50,37,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",19.00,38,"POSE","","","","","M","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",19.50,39,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",20.00,40,"POSE","","","","","D","",0,0,0,0,0,0,"","","","","","16","38",,"CHVI8","HECO26"
"1507071637141262",20.50,41,"POSE","","","","","POSE","",1,0,0,0,0,1,"","","","","","","",,"",""
"1507071637141262",21.00,42,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",21.50,43,"CHVI8","POSE","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",22.00,44,"PSSPI","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",22.50,45,"KOMA","","","","","D","",0,0,0,0,0,0,"","","","","","8","22","S","ARTRW8","PSSPI"
"1507071637141262",23.00,46,"KOMA","POSE","","","","S","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",23.50,47,"CHVI8","POSE","","","","LC","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",24.00,48,"None","L","","","","M","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",24.50,49,"ARTRW8","POSE","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507071637141262",25.00,50,"PSSPI","L","","","","S","",0,0,0,0,0,0,"","","","","","15","26","S","CHVI8","POSE"
"1507091105123425",0.50,1,"ARTRW8","WL","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",1.00,2,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",1.50,3,"POFE","ARTRW8","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",2.00,4,"POFE","ARTRW8","PHLO2","","","PHLO2","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",2.50,5,"ARTRW8","","","","","D","",0,0,0,0,0,0,"","","","","","37","0","S","ARTRW8",""
"1507091105123425",3.00,6,"ARTRW8","","","","","ARTRW8","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",3.50,7,"ARTRW8","","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",4.00,8,"PUTR2","","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",4.50,9,"PUTR2","L","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",5.00,10,"ARTRW8","POFE","","","","ARTRW8","",1,0,0,0,0,0,"","","","","","44","52","S","ARTRW8","POFE"
"1507091105123425",5.50,11,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",6.00,12,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",6.50,13,"POFE","","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",7.00,14,"POFE","BAIN","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",7.50,15,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","0","20",,"","POSE"
"1507091105123425",8.00,16,"POFE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",8.50,17,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",9.00,18,"POFE","","","","","D","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",9.50,19,"POSE","","","","","POSE","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",10.00,20,"PSSPI","POSE","","","","D","",0,0,0,0,0,0,"","","","","","16","51","S","ARTRW8","PSSPI"
"1507091105123425",10.50,21,"ARTRW8","POSE","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",11.00,22,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",11.50,23,"POSE","L","PPGG","","","PPGG","",0,0,1,0,0,0,"","","","","","","",,"",""
"1507091105123425",12.00,24,"ARTRW8","L","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",12.50,25,"POSE","","","","","S","",0,0,0,0,0,0,"","","","","","19","47","S","ARTRW8","POFE"
"1507091105123425",13.00,26,"POFE","ARTRW8","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",13.50,27,"ARTRW8","POSE","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",14.00,28,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",14.50,29,"POSE","L","","","","GR","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",15.00,30,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","0","29",,"","POSE"
"1507091105123425",15.50,31,"POSE","","","","","POSE","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",16.00,32,"None","","","","","M","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",16.50,33,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",17.00,34,"PSSPS","ARTRW8","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",17.50,35,"ARABI2","","","","","S","",0,0,0,0,0,0,"","","","","","0","23",,"","POFE"
"1507091105123425",18.00,36,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",18.50,37,"ARTRW8","POFE","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",19.00,38,"POFE","","","","","POFE","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",19.50,39,"POFE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",20.00,40,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","27","19","S","ARTRW8","POFE"
"1507091105123425",20.50,41,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",21.00,42,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",21.50,43,"POFE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",22.00,44,"POSE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",22.50,45,"None","","","","","GR","",0,0,0,0,0,0,"","","","","","0","27",,"","POFE"
"1507091105123425",23.00,46,"PHHO","","","","","PHHO","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",23.50,47,"POFE","L","","","","LC","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",24.00,48,"CAFI","","","","","M","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",24.50,49,"None","","","","","GR","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091105123425",25.00,50,"POFE","L","","","","GR","",0,0,0,0,0,0,"","","","","","0","31",,"","PSSPS"
"1507091151371496",0.50,1,"POFE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",1.00,2,"POFE","L","","","","M","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",1.50,3,"POSE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",2.00,4,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",2.50,5,"FEID","L","","","","S","",0,0,0,0,0,0,"","","","","","0","62",,"","FEID"
"1507091151371496",3.00,6,"FEID","ARTRW8","L","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",3.50,7,"ARTRW8","FEID","","","","FEID","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",4.00,8,"ARTRW8","L","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",4.50,9,"FEID","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",5.00,10,"ARTRW8","L","","","","S","",0,0,0,0,0,0,"","","","","","26","45","S","ARTRW8","POFE"
"1507091151371496",5.50,11,"POFE","PPGG","","","","PPGG","",1,1,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",6.00,12,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",6.50,13,"POFE","","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",7.00,14,"ARTRW8","L","FEID","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",7.50,15,"ARTRW8","FEID","L","","","S","",0,0,0,0,0,0,"","","","","","35","52","S","ARTRW8","FEID"
"1507091151371496",8.00,16,"FEID","L","PUTR2","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",8.50,17,"FEID","L","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",9.00,18,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",9.50,19,"FEID","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",10.00,20,"None","","","","","S","",0,0,0,0,0,0,"","","","","","10","55","S","ARTRW8","FEID"
"1507091151371496",10.50,21,"PHLO2","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",11.00,22,"PHLO2","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",11.50,23,"FEID","ARTRW8","PHLO2","","","PHLO2","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",12.00,24,"PUTR2","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",12.50,25,"POFE","PHLO2","","","","PHLO2","",0,0,0,0,0,0,"","","","","","0","42",,"","FEID"
"1507091151371496",13.00,26,"FEID","L","ARTRW8","PHLO2","","PHLO2","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",13.50,27,"FEID","PHLO2","","","","PHLO2","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",14.00,28,"POFE","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",14.50,29,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",15.00,30,"POFE","L","","","","D","",0,0,0,0,0,0,"","","","","","5","25","S","ARTRW8","POFE"
"1507091151371496",15.50,31,"FEID","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",16.00,32,"ARTRW8","ANMI3","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",16.50,33,"POFE","","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",17.00,34,"POFE","L","","","","S","",1,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",17.50,35,"POFE","POSE","","","","S","",0,0,0,0,0,0,"","","","","","4","48","S","ARTRW8","POFE"
"1507091151371496",18.00,36,"None","WL","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",18.50,37,"FEID","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",19.00,38,"POFE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",19.50,39,"CAREXPS","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",20.00,40,"POSE","L","","","","S","",0,0,0,0,0,0,"","","","","","13","48","S","ARTRW8","FEID"
"1507091151371496",20.50,41,"FEID","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",21.00,42,"FEID","ANPA4","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",21.50,43,"None","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",22.00,44,"POFE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",22.50,45,"POFE","L","","","","POFE","",0,0,0,0,0,0,"","","","","","20","37","S","ARTRW8","POFE"
"1507091151371496",23.00,46,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",23.50,47,"PHLO2","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",24.00,48,"ANMI3","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",24.50,49,"POSE","","","","","POSE","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091151371496",25.00,50,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","35","45","S","ARTRW8","POFE"
"1507091356145490",0.50,1,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",1.00,2,"ARTRW8","POFE","L","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",1.50,3,"FEID","ARTRW8","","","","S","",0,1,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",2.00,4,"FEID","ARTRW8","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",2.50,5,"POFE","ARTRW8","","","","D","",0,0,0,0,0,0,"","","","","","24","62","S","ARTRW8","FEID"
"1507091356145490",3.00,6,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",3.50,7,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",4.00,8,"POFE","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",4.50,9,"ARTRW8","L","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",5.00,10,"None","","","","","GR","",0,0,0,0,0,0,"","","","","","6","42","S","ARTRW8","POFE"
"1507091356145490",5.50,11,"ARTRW8","","","","","D","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",6.00,12,"ARTRW8","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",6.50,13,"None","","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",7.00,14,"POFE","L","","","","S","",0,0,0,0,0,0,"","","","","","","",,"",""
"1507091356145490",7.50,15,"POFE","L","ALCE2","","","S","",0,0,0,0,0,0,"","","","","","0","37",,"","POFE"
