"SiteKey","PlotKey","DateModified","PlotID","genericPlot","EstablishDate","State","County","Directions","AvgPrecip","AvgPrecipUOM","EcolSite","EcolSiteMLRA","EcolSiteSubMLRA","EcolSiteNum","EcolSiteState","Soil","ParentMaterial","Slope","Aspect","ESD_SlopeShape","LandscapeType","LandscapeTypeSecondary","MgtUnit","GPSCoordSys","Datum","Zone","Easting","Northing","Elevation","ElevationType","RecentWeatherPast12","RecentWeatherPrevious12","DisturbWildfire","DisturbRodents","DisturbMammals","DisturbWater","DisturbWind","DisturbWaterSoilDep","DisturbWindSoilDep","DisturbUndgroundUtils","DisturbOverhdTransLines","DisturbOther","DisturbOtherDesc","WildlifeUse","MgtHistory","OffsiteInfluences","Comments","SpeciesList","DensityList","MapUnitComponent","SoilPhase","Unused3","Unused4","ESD_MLRA","ESD_CRA","Unused5","ESD_Region","ESD_Investigators","ESD_Bedrock","Unused6","ESD_MajorLandform","ESD_ComponentLandform","HillslopeType","ESD_GeomorphicComp","ESD_RunIn_RunOff","ESD_SlopeComplexity","Unused7","Unused8","Unused9","Unused10","Unused11","ESD_LitterClass","ESD_BiologicalCrustClass","Unused12","Unused13","Unused14","Unused15","Unused16","Unused17","Unused18","Unused19","Unused20","ESD_Series","ESD_ParticleSizeClass","ESD_Mineralogy","ESD_SoilTempRegime","ESD_DepthClass","ESD_Subgroup","ESD_Greatgroup","ESD_Reaction","ESD_SoilMoistureRegime","ESD_CationExchangeActivityClass","ESD_Epipedon","ESD_Subsurface_features","ESD_Depth_to_root_horizon","ESD_Type_root_horizon","ESD_Horizon_notes","ESD_TrackingID","Unused21","Unused22","EcolSite_Assoc1","EcolSite_Assoc2","EcolSite_Assoc3","EcolSite_Similar1","EcolSite_Similar2","EcolSite_Similar3","EcolSite_Notes","EcolSite_Lookup1","EcolSite_Lookup2","EcolSite_Lookup3","EcolSite_Text1","EcolSite_Text2","EcolSite_Text3","ESD_RecentWeatherPast12","ESD_ErosionPatternClass","Unused23","Unused24","Longitude","Latitude","CoordLabel1","CoordDistance1","Longitude1","Latitude1","Easting1","Northing1","CoordLabel2","CoordDistance2","Longitude2","Latitude2","Easting2","Northing2","CoordLabel3","CoordDistance3","Longitude3","Latitude3","Easting3","Northing3"
"150917105703116","1507170955399312",9/18/2015 9:38:20,"GSG_Loam15_19_OS2",0,7/17/2015 0:00:00,"WY","Fremont","From BLM 19, traveling south, turn right (SW) onto private ranch where Twin Creek diverges from road. Take 2-track ~1.5 miles until site is on the right about 100m away.",319.29,"mm","R043BY322WY","R043","BY","322","WY","31","alluvium from igneous, metamorphic, & sedimentary.",11.00,"354","VL","Hills/Mountains*","Summit","Allotment","UTM","NAD 83","12N",703742.12,4720091.21,1988.32,1,"Wet","Normal",0,1,1,0,1,0,0,0,0,0,,"Rabbit and ungulate scat. FRESH cattle scat, possibly horse 
Medium sized burrow on plot. 
Recent grazing and browsing by ungulates is evident.","No obvious evidence of recent active management on plot.","2-track roads encircle plot about 150m from plot center. Overhead transmission line ~200m SW of plot center.","Very windy on day of visit.","ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;ALAL3;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARSO2;ARTRW8;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;EROV;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LERE7;LESE17;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PENST;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF203;PF204;PF205;PF206;PF207;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG203;PHHO;PHLO2;PHMU3;PIFL2;PLPA2;POFE;POSE;PPFF;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;ERNA5;ERNA10;ERIGE2PF;PENSTPF;OESU3;","","Leavitt",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Leavitt-rock outcrop association",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.51,42.60,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"150917105703116","1507181036303764",9/18/2015 9:49:29,"GSG_Loam15_19_4",0,7/18/2015 0:00:00,"WY","Fremont","Plot is diffucult to get to without accessing private land. Approach from BLM19, and use the network of 2-tracks just north of Beaver Creek to wind west to small road on BLM/private property boundary along Beaver Creek. Hike in approx 1km across creek and up slope to reach plot center.",376.01,"mm","R043BY322WY","R043","BY","322","WY","15","colluvium/residuum from sandstone/limestone/dolomi",16.00,"324","LC","Fan Piedmont","","Allotment","UTM","NAD 83","12N",700646.51,4710327.13,2172.26,1,"Normal","Normal",0,1,1,0,0,0,0,0,0,0,,"Ungulate and rabbit scat on plot. Also evidence of burrowing animals (badger?). No cow paddies observed.","No evidence of active management in recent hisotry, although plot is adjacent to trails corridor management area.","Aged road/trail SE of plot center about 30m.",,"ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;AF207;ALAL3;ALCE2;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARSO2;ARTRV;ARTRW8;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;ERNA10;EROV;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LERE7;LESE17;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PENST;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF208;PF209;PF210;PF211;PF212;PF213;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG203;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPFF;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;CASTI2PF;ALLIUPF;ANTENPF;PENSTPF;MENTZAF;ARABI2AF;PF235;SENECPF;DRABAAF;OESU3;","","Farlow",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Farlow-Duncom association",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.55,42.51,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171055298910","1507191011208157",9/18/2015 9:44:05,"GSG_Clay10_14_1",0,7/19/2015 0:00:00,"WY","Fremont","Heading south on BLM19, take the first two-track on BLM land W of 19 and south of Miller Springs, drive toward Dilabaugh Buttes. Travel to plot on two-tracks, avoiding private land.",334.79,"mm","R032XY304WY","R032","XY","304","WY","10","alluvium from sandstone and shale",9.00,"323","LC","Hills/Mountains*","Shoulder","Allotment","UTM","NAD 83","12N",705805.07,4713769.08,2075.44,1,"Normal","Normal",0,1,1,0,0,0,0,0,0,0,,"Cattle and antelope scat present.","No evidence of recent active management","Dirt road located ~600m southwest.

Two antelope herds were observed in the immediate vicinity of the plot.",,"ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;ALAL3;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARNO4;ARSO2;ARTRV;ARTRW8;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;ERNA10;EROV;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LERE7;LESE17;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF214;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG203;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPFF;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;PF211;ARPE6ASCO12;CORA5;PF216;PF217;PF220AF208;PF215;CRCE;CIFL;MAGR2;PENSTPF;ARABI2PF;ARTR4;PF221;PF222;STEPH;PF223;PF226;PF224;PF225;ORLUL2;OESU3;","","Forelle",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Diamondville-Forelle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.49,42.54,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171058416364","1507201301493206",9/18/2015 9:46:54,"GSG_Sand10_14_1",0,7/20/2015 0:00:00,"WY","Fremont","Plot is ~200m off a well-established 2-track just south of BLM2302.",321.21,"mm","R034AY350WY","R034","AY","350","WY","137","Sandstone",8.00,"57","LL","Fan Piedmont","","Allotment","UTM","NAD 83","12N",718192.10,4707835.20,2073.47,1,"Normal","Normal",0,1,1,1,1,0,0,0,0,0,,"Cattle and small mammal scat occurred on plot. A horned toad was present as well. A sage grouse nest, with scattered, broken eggshells, was observed under a sagebrush (see photo).",,"2-track located ~200m east of plot.","Heavy grazing/browing activity obvious in forb, shrub, grass components.","ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;ALAL3;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARNO4;ARSO2;ARTRV;ARTRW8;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;ERNA10;EROV;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LERE7;LESE17;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF211;PF214;PF216;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG203;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPFF;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;PF218;PF219;PF217;CORA5;PENSTPF;MAGR2;DELPH;CAMELAF;PF206;DELPHPF;ARABI2AF;OESU3;","","Carmody",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Carmody-Rock outcrop-Carmody complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.34,42.49,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"151117115140570","1507211024045543",9/14/2015 16:06:03,"GSG_Sand10_14_4",0,7/21/2015 0:00:00,"WY","Fremont","From BLM233, head N on a solid line gravel road (near where there is an elevation marked 1054 on map), crossed the Sweetwater River on a solid bridge on private land, then crossed back on to BLM and state land on 2-tracks.",268.61,"mm","R034AY312WY","R034","AY","312","WY","182","residuum from schist &/or alluvium from gneiss",16.00,"297","CC","Fan Piedmont","","Allotment","UTM","NAD 83","12N",751563.34,4720879.53,2050.63,1,"Wet","Normal",0,1,1,0,0,0,0,0,0,0,,"Horse, cattle, small mammal scat observed. Numerous large ant mounds distributed throughout plot. Large badger burrow near plot center.",,"Fenceline ~40m east of plot. 2-track ~120m southeast of plot.",,"ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;ALAL3;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARNO4;ARPE6;ARSO2;ARTRV;ARTRW8;ASCO12;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;CORA5;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;ERNA10;EROV;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LERE7;LESE17;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF211;PF214;PF216;PF217;PF220;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG203;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPFF;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;AF208;PF215;CRCE;CIFL;MAGR2;PENSTPF;ARABI2PF;ARTR4;PF221;PF222;STEPH;PF223;PF226;PF224;PF225;ORLUL2;ANTENPF;CASTI2PF;CALOCPF;ALLIUPF;CREPIPF;","","Pesmore",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Pesmore-Rock outcrop-Asholler complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.93,42.59,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1509171058416364","1507211857097352",11/17/2015 11:33:34,"GSG_Sand10_14_3",0,7/22/2015 0:00:00,"WY","Fremont","From BLM233 travelling west, turn onto 2-track entering state land, and cross Sweetwater River on the state land bridge, continue on 2-tracks through short segments of private land before re-entering BLM and traveling on pipeline road to reach site.",273.33,"mm","R034AY350WY","R034","AY","350","WY","120","alluvium derived from mixed",2.00,"60","LL","Hills/Mountains*","Summit","Allotment","UTM","NAD 83","12N",742176.41,4722479.00,2069.38,1,"Wet","Normal",0,1,1,0,1,0,0,0,0,0,," Cattle, horse, ungulate, and small mammal scat observed on plot.","None.","Underground pipeline approx 750m south of plot. Small, faint 2-track (unmarked on map) ~200m east of plot.","Lots of ant hills/activity.

Day of visit very windy.","ACHNA;ACHY;AF01;AF02;AF03;AF04;AF08;AF200;ALAL3;ALLIU;ANRO2;ANTEN;ARABI2;ARAR8;ARCA13;ARFR4;ARGL;ARHO4;ARLU;ARNO4;ARSO2;ARTRV;ARTRW8;ASTRA;ASTRAPF;BAIN;BASA3;BROMU;BRTE;CAFI;CALOC;CANU3;CAREX;CAST4;CASTI2;CHVI8;COPA3;COUM;CRAC2;CREPI;CRIN4;CRMO4;CRYPTAF;DRABA;ELAL7;ELEL5;ELLAL;EPBR3;EPILO;ERICA2;ERIGE2;ERNA10;EROV;ERPU2;ERUM;GACO5;GADI2;GETRC2;GUSA2;HECO26;HEVIM3;JUSC2;KOMA;LASE;LEARA2;LEFR4;LERE7;LESE17;LIPU11;LUPINPF;MINU;OPPO;ORFA;PASM;PEHU;PESI;PF01;PF02;PF03;PF04;PF05;PF06;PF07;PF08;PF09;PF10;PF11;PF12;PF13;PF14;PF15;PF16;PF17;PF18;PF19;PF20;PF200;PF211;PF214;PF216;PF23;PF27;PF30;PG01;PG02;PG03;PG04;PG05;PG06;PG07;PG08;PG09;PG11;PG12;PG13;PG14;PG15;PG16;PG200;PG201;PG203;PHHO;PHLO2;PHMU3;PIFL2;POFE;POSE;PPFF;PPGG;PPSH;PSSPI;PSSPS;PUTR2;RICEP;SELA;SOLID;SPCO;STAC;STAR10;TAOF;TARAX;TECA2;TRDU;TRGY;VIAMM3;PF224;ARABI2AF;ERIOGPF;CREPIPF;PF215;CAMELAF;GILIAAF;LEPTO22AF;","","Bosler",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Bosler-Rock River",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.04,42.61,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507120750138883","1507221753333876",9/17/2015 15:42:22,"LFO_Loam10_14_4",0,7/22/2015 0:00:00,"WY","Natrona","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S to the Muddy Gap junction (about 72 miles). Drive NE from Muddy Gap about 17 miles. Turn left onto Dry Creek Rd (321). Continue about 7 or 8 miles, after passing a rocky knob on the right, veer right. After about 4 miles and passing a vestigal landing strip on the left, turn right onto a faint 2-track. Continue about a mile to a fence and gate, but stop here and do not go through gate. Walk N about 70 ft to plot.",272.00,"mm","R034AY366WY","R034","AY","366","WY","219","residuum weathered from sandstone.",6.00,"230","LL","Fan Piedmont","",,"UTM","NAD 83","12N",813943.19,4731364.75,2109.87,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,0,,"Evidence of antelope and cattle in area.   Harvester ants present but not intersecting transects.",,,,"ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;PLPA2;ALDE;ASTRAPF;PF81;PF80;PF82;PASE;STAC;ERIOGPF;ERIGE2P;","","Blackhall and similar soils",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"McFadden-Edlin-Blackhall complex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.16,42.67,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507120750138883","150723104416340",11/17/2015 11:35:22,"LFO_Sand10_14_3",0,7/23/2015 0:00:00,"WY","Natrona","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S to the Muddy Gap junction (about 72 miles). Drive NE from Muddy Gap about 17 miles. Turn left onto Dry Creek Rd (321). Continue about 16 miles on 321. Turn left on Beaver Rim Road. Continue about 1/2 mile and turn left at 2-track after the ruins of an old wooden holding pen. Continue about 1/4 mile and park. Walk about 1,000 ft SW through wash to plot.",266.59,"mm","R034AY366WY","R034","AY","366","WY","45","residuum weathered from conglomerate",11.00,"26","CL","Fan Piedmont","",,"UTM","NAD 83","12N",802361.86,4731908.68,2072.33,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,0,,"Evidence of cattle on site.",,,"Harvester ants on site but not intersecting transect lines.","ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;PG14;MACA2;ERIOGPF;ERIGE2PF;STAC;PASE;KRLA2;ERNA10;PF43;PF80;PF83;PF84;PG15;","","McFadden",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"McFadden",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.30,42.68,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507101315529783","1507240603572944",9/17/2015 15:44:17,"LFO_Sand10_14_2",0,7/24/2015 0:00:00,"WY","Natrona","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S to the Muddy Gap junction (about 72 miles). Drive NE from Muddy Gap about 17 miles. Turn left onto Dry Creek Rd (321). Continue about 16 miles on 321 and turn left on Beaver Rim Road towards old holding pen. Continue about 7 miles to a road that appears to head towards a clump of structures to the SW. This is actually another old overgrown holding pen, around which the road becomes indistinct. Continue South SW about 3 miles on an indistinct road, taking care not to veer directly South on a pipeline. The road is joined by another coming from the North and about 1/4 mile later a very faint 2-track should appear on the left. It heads South toward a pair of trees, which are right next to the plot. After about 1/4 mile, park and walk about 200 ft to plot.",270.48,"mm","R034AY350WY","R034","AY","350","WY","177","alluvium derived from sandstone",5.00,"318","CC","Fan Piedmont","",,"UTM","NAD 83","12N",791437.37,4718300.90,2066.48,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,1,"Primative road","Evidence of cattle.",,"Primitive road about 40 meters west.",,"ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;PG14;PASM;NAVI4;ALLE7;AF13;AF14;PG16;CRYPTAF;TR01;PF85;ARTRT;PG17;LECI4;ALDE;PLPA2;MACA2;BRTE;ACMI2;PIFL2;JUCOD;LEDE;ERIGE2PF;ERIOGPF;SELA;PF55;VUOC;PF86;PF87;LAOC3;PF88;PF89;PF90;PF91;AF06;SIAL2;JUSC2;","","Edlin",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Edlin-Ryan Park sandy loams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.44,42.56,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507101315529783","1507241816214650",9/17/2015 15:42:17,"LFO_Loam10_14_3",0,7/25/2015 0:00:00,"WY","Fremont","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S for about 49 miles to Jeffery City. From Jeffery City, turn left onto Ore Road (5). Continue North on Ore Road for about 11 miles. Turn right, following a powerline to the East. After about 2 miles, turn SE onto a better road (second right). Continue about 2 miles and park. Walk 1,000 ft NE to plot.",258.76,"mm","R034AY350WY","R034","AY","350","WY","137","residuum weathered from sandstone",5.00,"240","LL","Flat Plain","",,"UTM","NAD 83","12N",771058.14,4724421.75,2014.15,1,"Wet","Normal",0,0,1,0,0,0,0,0,0,0,,"Evidence of cattle.",,,,"ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;","","Carmody and similar soils",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Cragosen-Rock outcrop-Carmody complex, hilly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.69,42.62,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
"1507101315529783","1507251411195501",9/17/2015 15:41:56,"LFO_Clay10_14_1",0,7/25/2015 0:00:00,"WY","Fremont","From the Lander Field Office, head South on N 10th St/W Main St. Continue straight onto WY-28 W. After about 9 miles from town, turn left to stay on US-287 S. Continue on US-287 S for about 49 miles to Jeffery City. From Jeffery City, turn left onto Ore Road (5). Continue North on Ore Road for about 11 miles. Turn right, following a powerline to east. After a little more than a mile, turn left. Continue about 1.5 miles NE and turn right. Park after about a mile and walk 1,200 ft NE.",254.05,"mm","R034AY350WY","R034","AY","350","WY","174","alluvium derived from mixed",4.00,"100","LL","Flat Plain","",,"UTM","NAD 83","12N",770711.89,4728733.74,2066.36,1,"Wet","Normal",0,1,1,0,0,0,0,0,0,0,,"Evidence of cattle and antelope.  Small rodent burrows observed on plot.",,,,"ARNO4;ARTRW8;CHVI8;PHPU12;PHHO;ARHO4;PF54;ELLA3;ELEL5;CAFI;PF57;OPPO;POSE;PSSP6;PG09;PPSH;HECO26;PPGG;POFE;AF12;PG10;ACHY;MAGR2;PF69;ELAL7;PF70;LELU;PPFF;ARFR4;COUMP;GUSA2;GACO5;PF71;ARPUF;PF72;EUBR;PSLA3;DEPI;PF73;PF74;PG13;CHDO;KOMA;SPCO;LILE3;RHTR;PF75;PF76;PF77;PF78;PF79;CRYPTPF;AF15;LEAR6;BOGR2;ERIGE2PF;MACA2;ALTE;PESI;PF63;PF92;ERIOGPF;PF93;PF94;PF95;SELA;PF58;STAC;CAREX;SILENAF;DRABAAF;HEUCHPF;TARAXPF;AGOSEPF;LESQUPF;OXYTRPF;PENSTAF;","","Rock River",,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,"Milren-Bosler-Rock River sandy loams",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.69,42.66,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00
